osm_id,osm_type,name,amenity,cuisine,brand,operator,address,housenumber,postcode,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,latitude,longitude,search_postcode_sector,search_ward,search_constituency,is_chain_name,chain_matched,is_chain_brand,is_chain_website,is_chain,validated,validation_status,google_place_id,google_name,google_types,google_rating,google_user_ratings_total,google_price_level,google_vicinity,google_lat,google_lng,business_status,google_phone,google_phone_intl,google_website,google_opening_hours,google_photo_reference,search_type,data_source
,,,,,,,,,,,,,,,,,,,BS2 8,Ashley,,,,,,,,,ChIJQ3nLonOOcUgRKtz8d6fq2Zc,Advanced Retreat Members Club,"bar,point_of_interest,establishment",4.9,58,1,"18a Backfields Lane, Bristol",51.4622006,-2.5886607,OPERATIONAL,,,http://www.advancedretreat.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1800""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: Closed"", ""Thursday: Closed"", ""Friday: 6:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]}",AcnlKN3oow88BRqx5Uo7U-SvdXwky7sq2GgtJK-s3B0iSl0bnmX61A6YyXxglS3GKjhu-oJbxFp77dz3hWiZff-1PwHSdQq0U7eZTUL6R4Kn73xfTQ6hHnoK2E1GbWpA-2IODt2gmfK1_5UcBVGpqZ_JPwtM6iY-RPdKGoy_7dYXwoMFmawnFFb7DUzB5HgNMox-y9EOH_Uos_yKODz92Oxchp40Fyzj1dxjeYcd184uWm1lPpOaBRvXlbrr2bsvMRbfJBzjKC1dcXr8_qEdEVi1OK55KD7kQEiclbG2bxhICEGrzw,bar,Google
,,,,,,,,,,,,,,,,,,,BS1 1,Central,,,,,,,,,ChIJJxfXMXiOcUgR4kiMHoI57tA,Ahh Toots,"cafe,bakery,store,food,point_of_interest,establishment",4.7,536,2,"17 Christmas Steps, Bristol",51.4561001,-2.5964266,OPERATIONAL,0117 927 7099,+44 117 927 7099,https://www.ahhtoots.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 2, ""time"": ""1700""}, ""open"": {""day"": 2, ""time"": ""0800""}}, {""close"": {""day"": 3, ""time"": ""1700""}, ""open"": {""day"": 3, ""time"": ""0800""}}, {""close"": {""day"": 4, ""time"": ""1700""}, ""open"": {""day"": 4, ""time"": ""0800""}}, {""close"": {""day"": 5, ""time"": ""1700""}, ""open"": {""day"": 5, ""time"": ""0800""}}, {""close"": {""day"": 6, ""time"": ""1700""}, ""open"": {""day"": 6, ""time"": ""1000""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN2b8HbsFUcEMnh3s_ZXtNZDcteh4HAIfacNpclOPGod_WI4lZ4bZ5habIuZlSwOoZAmeOszjM7SQ1jd6QlagqSLwWnmMkB535pyRnzsEXnqULq9moZH-By_Dbd7ICQfNss-nbmDfzBdbWb_X1-qsrC-IoYytkDk8GlVh6wlDv4thISD_JHWfDewqxF6ASWBxXlpY0w4sUFuVOljEdMt4RL7S5AZhak6gdRnannWhj97QiojYWZx5oea4Rm5M28gK_16tQh4PUZqPytT8E_EWPgsATeroyKp6z5rAaRDMnSMhQ,cafe,Google
288988238,way,Albatross Cafe,cafe,,,,North Street,60,BS3 1HJ,,,Tu-Sa 09:00-16:00; Su 10:00-16:00,,yes,,,51.4409892,-2.6041838,BS3 1,Bedminster,Bristol South,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJGSF1ri2McUgRFg7Z490VYro,Albatross Café,"cafe,bar,store,food,point_of_interest,establishment",4.7,283,2,"60 North St, Southville, Bristol",51.4409614,-2.6041665,OPERATIONAL,,,https://www.instagram.com/albatrosscafebristol?igsh=bnBsa3A2eTN4ZGNn,"{""open_now"": false, ""periods"": [{""close"": {""day"": 3, ""time"": ""1600""}, ""open"": {""day"": 3, ""time"": ""0845""}}, {""close"": {""day"": 4, ""time"": ""1600""}, ""open"": {""day"": 4, ""time"": ""0845""}}, {""close"": {""day"": 5, ""time"": ""1600""}, ""open"": {""day"": 5, ""time"": ""0845""}}, {""close"": {""day"": 6, ""time"": ""1600""}, ""open"": {""day"": 6, ""time"": ""0845""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 8:45\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 8:45\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 8:45\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: 8:45\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN2ywz0TVHBU8fEd1jD2gnCgTNclLv8oJi0jTSVrHFulVfGtqzX-cCgs85cSSUt3Z_pU_IBeqSSan_wLG58vI-hM22xn2T0CdJ_eopL56YvpPFZQspUoxVIzSyHcHFNMz9Ky_V1w6tOkaAVS6XkE2w58fKvV1WWps3R0aRUymzQ-WAcp_ZtzRir1lIMEoWZl39RXICMDd1onr_4z-A1zCmDvBo3-ZXYcR_xEOKk6tl626ngwBva_Wj0TZQ3sjTdMfNO8bWc6uoDNBXtAmoCJY0wPkBI2tNg05pCD3FQNeJ9R_w,,OSM
,,,,,,,,,,,,,,,,,,,BS3 1,Bedminster,,,,,,,,,ChIJhdOlJiyMcUgRL0J5Nl1u_88,Ali Baba's 40 Dishes,"meal_takeaway,restaurant,point_of_interest,food,establishment",4.2,114,1,"Ali Babas Cafe, 34 West Street, Bristol",51.4392015,-2.6024372,OPERATIONAL,0117 966 3713,+44 117 966 3713,https://alibabasbedminster.com/order-now,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1730""}}, {""close"": {""day"": 1, ""time"": ""2215""}, ""open"": {""day"": 1, ""time"": ""1730""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1730""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1730""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1730""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1730""}}], ""weekday_text"": [""Monday: 5:30\u2009\u2013\u200910:15\u202fPM"", ""Tuesday: Closed"", ""Wednesday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Friday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 5:30\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 5:30\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN2oJA4YIU6kX98ZqtvoXvjbKF2ucu3S1IiebEtFYcOYeu36gGo04HBzopbkRCGQCw4ibkPdT69L5ME3C62iUN0WotZvZJJDG7iQtsLjzcA-hdIeumPfIat0_3_y6lRtpnJEyrKqBpXyxp9gA-KDp_FU7qubFbZC0891PAfHz3dPIXDPqtfGTvFcxA91HdQe06yEJ_21Z8dswqybJcYUbM_5RaYinG289h4oUp-J7nBoVLejlA3uyf5oRUjdDh68431Oh4HzAwhRspB_pfh-OqmTfeU6XnHKRvLXT_CI1dYilGVffOD0rdfp-QxGWwhYmBT9OWLr5zhv1j1JjuIjssP3Rq8-un__2w3yl6YQqCyze7hOWf4n-eED1-EGd7KX5mWoqP5aa9KyOGxoTF9G5UeQow6emQOsGKYFlRBU5Mp5Kw,restaurant,Google
1290336505,way,All in One,bar,,,,Park Street,46,BS1 5JG,+44 117 9265622,https://www.allinonebristol.co.uk/,"Mo-Fr 17:00-01:00, Su 12:00-01:00",,,,,51.4543905,-2.6023495,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJjwY7qdCNcUgRtuhs47UpG_A,All in One bar & restaurant,"bar,restaurant,point_of_interest,food,establishment",4.3,545,2,"46 Park St, Bristol",51.4543831,-2.6024383,OPERATIONAL,0117 926 5622,+44 117 926 5622,http://www.allinonebristol.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2130""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2130""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""2130""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""2130""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1700""}}, {""close"": {""day"": 0, ""time"": ""0000""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 5:00\u2009\u2013\u20099:30\u202fPM"", ""Wednesday: 5:00\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 5:00\u2009\u2013\u20099:30\u202fPM"", ""Friday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: 12:00\u2009\u2013\u20099:30\u202fPM""]}",AcnlKN38nSNXIzMF1H7G71GEbcVSX--1osMZiKWr1AV87OtYItfMp6UhzQ7hbGUNGtced9pFc3ioDxGVEAQteiAWQCa0ZrpwDUYtUlUhNFzMXaZayVwGNmNOIvsZHA17QDxcTz_mI8m6hKaa84yzraRJNDE43Nob3lobOm_R0ohLUOo3B6RnFbDS7VrSGwhFRi4J2gbVp6qAtAL0o0VQZAbMC6jikel4_BkV2VtsupPw3xELqk4X0soy8-_WHzJuQjOV7S8ELAqywht18tgHlm9ybmFRXQZ8DUZg1L0ErqbhhAHgeg,,OSM
289801667,way,Anaya,restaurant,,,,West Street,49,BS2 0BZ,,,,,,,,51.4571245,-2.5780483,BS2 0,Lawrence Hill,Bristol East,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJYywAWzePcUgRGwKn1VSQCIs,Anaya Restaurant,"restaurant,point_of_interest,food,establishment",4.9,282,,"49-51 West St, Bristol",51.4571095,-2.5779717,OPERATIONAL,0117 985 0972,+44 117 985 0972,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2200""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN2Qm7I-Z3NV1vrvVEbGnke73zFL6m54g7cfZ_nJoN6OJeY3hfqCKR0Ugwz8mMykQpd3iDrGTQuxXUWCZqWmsKw1Gzz3i2deIvsNEah6IMCRlVo5IcN0N3IM_e4LzDUWR1YxeTijN9Nm4ALpVhzIj2L_KqesfNhUzNJTo69HYBXkOvV8S7qMGQlr8ctxt1WpMQbLrg3G83xPrNY2LFMVOsvLLpy3v9slXLd2be_3-NYAG10zdWYoV-gL1_fRY8GjZsBXRXB3EUSyftFsh9nK4uHbYsViP23QRcTiYJQqMFwMXIH5bV_0ig2HKV24ZxNVsD4zdd7p-YRanghqeTVRXeTLbfWmxL9qBXAqOPK6MxOBERHv7Dd9E_MR13TgAncUKmpneC9nS1IZRrYjODzllsMNyTHJ0yzJuLcJ_VpVYykwivroiubsFIhZyVpsZA,,OSM
469770652,way,Angelababy kitchen,restaurant,asian,,,Saint Nicholas Street,,BS1 1LJ,,,,,,,,51.4539912,-2.5929366,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJAa3AOwCPcUgRcBNolyAuTNU,Angelababy Kitchen,"restaurant,point_of_interest,food,establishment",4.8,106,,"GB Bristol, Unit 96 St Nicholas St, 100",51.4539967,-2.5928753,OPERATIONAL,,,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""1700""}, ""open"": {""day"": 1, ""time"": ""0930""}}, {""close"": {""day"": 2, ""time"": ""1700""}, ""open"": {""day"": 2, ""time"": ""0930""}}, {""close"": {""day"": 3, ""time"": ""1700""}, ""open"": {""day"": 3, ""time"": ""0930""}}, {""close"": {""day"": 4, ""time"": ""1700""}, ""open"": {""day"": 4, ""time"": ""0930""}}, {""close"": {""day"": 5, ""time"": ""1700""}, ""open"": {""day"": 5, ""time"": ""0930""}}, {""close"": {""day"": 6, ""time"": ""1700""}, ""open"": {""day"": 6, ""time"": ""0930""}}], ""weekday_text"": [""Monday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN3DeDFDLym3Jrcgq0oR5tbw6GDJq5jc2p7VMCyI81T6yiqdn13TnUVnz8Inyn76TnsCE2ASZIYSF5qXvRz7lmEEi6I586AgK2agbRwLKmFrFedEvuMIvLo03vU3759sIfYzavKGq-IfOPcvlqt6jvnYmsQqilNwjM0kLswivh4YNsViGI400GpwlzBYkwsE2c-MWD8sTBxZPfmPP0SzfrdRjKhorD9t-pTZawuEM2AYlBemJjXIHCnn9QmdTwRBQI9C5LH6DkE4jYdrTZ7QIZ1ZoAKZedkIYEqgtfd732A0DA,,OSM
553633782,way,Antix,bar,,,,Park Street,44,BS1 5JG,,,"Mo-Th 22:00-18:00+, Fr 22:00-06:00, Sa 20:00-06:00",,,,no,51.4543327,-2.6022738,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ-SqsrtCNcUgRbYtEs5-9Ztg,Antix,"night_club,bar,restaurant,point_of_interest,food,establishment",3.7,473,2,"44 Park St, Bristol",51.4542503,-2.6023168,OPERATIONAL,0117 925 1139,+44 117 925 1139,http://www.barantix.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""0400""}, ""open"": {""day"": 0, ""time"": ""2200""}}, {""close"": {""day"": 5, ""time"": ""0500""}, ""open"": {""day"": 4, ""time"": ""2200""}}, {""close"": {""day"": 6, ""time"": ""0600""}, ""open"": {""day"": 5, ""time"": ""2100""}}, {""close"": {""day"": 0, ""time"": ""0600""}, ""open"": {""day"": 6, ""time"": ""2100""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: Closed"", ""Thursday: 10:00\u202fPM\u2009\u2013\u20095:00\u202fAM"", ""Friday: 9:00\u202fPM\u2009\u2013\u20096:00\u202fAM"", ""Saturday: 9:00\u202fPM\u2009\u2013\u20096:00\u202fAM"", ""Sunday: 10:00\u202fPM\u2009\u2013\u20094:00\u202fAM""]}",AcnlKN3W4JUyMs2_TqP_byRVWHKMBmRLU4NWliqQsEd-khjV036CZS0IdwbH-rpX5gSuvB-2LOn3B1R7YJ7GBC5HnUw-ehu2fU9Jp7ry-mouoElEeIRd6FTdEFlAfzCgQnGicYcQb7wDdPYet12rxDCNFVHWpGuRX4cM5Yv4qEBvC2Vkg-ENziKSx5OxdpBTx-85D_Yhw_8l7zExr9WoqMcE5ykXe83WQyjAQRUzHrsjJzCQ5xCGWq49eY-qZrfLkJASFvzzKMSt4h8aLr-3RxDBu5rti-9w2Yag3hfpHY2F4WWCsA,,OSM
12919140479,node,Apostrophe,cafe,coffee_shop,,,Imperial Arcade,6,BS3 4HH,,,,,,,,51.4429865,-2.5952014,BS3 4,Bedminster,Bristol South,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJyZ9MRQCNcUgRp-39OPIJd6Y,Apostrophe Coffee,"cafe,store,point_of_interest,food,establishment",4.9,102,,"6, Imperial arcade, East St, Bedminster, Bristol",51.442941,-2.5951728,OPERATIONAL,,,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1600""}, ""open"": {""day"": 0, ""time"": ""0900""}}, {""close"": {""day"": 5, ""time"": ""1600""}, ""open"": {""day"": 5, ""time"": ""0900""}}, {""close"": {""day"": 6, ""time"": ""1600""}, ""open"": {""day"": 6, ""time"": ""0900""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: Closed"", ""Thursday: Closed"", ""Friday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM""]}",AcnlKN1DSmiN0LqqvzQsrhG6DNzxuFB9TArUoZyULtIfhuPD_M1qJt4Wjpvg2eWmCSKm6gCECNOJXZW3EXBvAJuyxOisKQ8JVoQSOr3fvrSn2xfgemr3WEUh9HvJNMggsWigV8EvtigCFvwtGLmaMkfO6cBZoS005pkzhtOnyevLuQbY5ZuKetdXRV9VirxAtvEstG8HgKbSCX2Gdo0rm2BwgnvU-CbqR2e6liR99LgUn6LNdGC_LztZMfFbahmNEAjjuHCYH1bXM_pAPzf4hvsVFnGUp5lpGtMfE9367aqkHhmKmg,,OSM
457769828,way,Aqua,restaurant,,,,Welsh Back,30-31,BS1 4RR,,,,,,,limited,51.452498,-2.5928546,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ-0hIVHiOcUgRb6CnuKYotU4,Aqua Welshback,"bar,restaurant,food,point_of_interest,establishment",4.3,1175,2,"Welsh Back, Bristol",51.4524852,-2.5927614,OPERATIONAL,0117 915 6060,+44 117 915 6060,http://aqua-restaurant.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2100""}, ""open"": {""day"": 0, ""time"": ""0900""}}, {""close"": {""day"": 1, ""time"": ""2100""}, ""open"": {""day"": 1, ""time"": ""0900""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""0900""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""0900""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""0900""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""0900""}}, {""close"": {""day"": 6, ""time"": ""2130""}, ""open"": {""day"": 6, ""time"": ""0900""}}], ""weekday_text"": [""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]}",AcnlKN17aAaBzijPtKQR-ltz6PStVX8QL4Fw8RBo0QMKUPIfOjBNfJ6utIGkHs6tEApg00VuSszwSQZzVVqRe1zcbvgfnI-TVgt784E1LxlVlsG-wmdk5zIofoI8tV_mQXiZzHoMI3xUcJEUWEEKzB5Lbq2D2c3NkxKEHTGbvVgiN7Jwan-8qvhUhU_oonPhZVx8O1vIAmfGgUZ9GV0Jyq5dp9cyxUN0h-zE8yuUQQ0r87--Y4rR5O3P9lf8quOHFckcXINHtzcXWwd67MmEbxLaD6_QPtCLj5BexLyspfgW9bco7Q,,OSM
464572521,way,Areeshaz,cafe,,,,Gloucester Road,23,BS7 8AA,,,,,,,,51.4708896,-2.5929247,BS6 7,Redland,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ5ztxtr2PcUgRq33beqP-FxY,Areeshaz Dessert Café,"cafe,restaurant,store,food,point_of_interest,establishment",4.7,611,,"23 Gloucester Rd, Bishopston, Bristol",51.4709443,-2.592968,OPERATIONAL,0117 462 2631,+44 117 462 2631,https://areeshazdessertcafe.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""0100""}, ""open"": {""day"": 0, ""time"": ""1300""}}, {""close"": {""day"": 2, ""time"": ""0100""}, ""open"": {""day"": 1, ""time"": ""1400""}}, {""close"": {""day"": 3, ""time"": ""0100""}, ""open"": {""day"": 2, ""time"": ""1400""}}, {""close"": {""day"": 4, ""time"": ""0100""}, ""open"": {""day"": 3, ""time"": ""1400""}}, {""close"": {""day"": 5, ""time"": ""0100""}, ""open"": {""day"": 4, ""time"": ""1400""}}, {""close"": {""day"": 6, ""time"": ""0100""}, ""open"": {""day"": 5, ""time"": ""1400""}}, {""close"": {""day"": 0, ""time"": ""0100""}, ""open"": {""day"": 6, ""time"": ""1300""}}], ""weekday_text"": [""Monday: 2:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Tuesday: 2:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Wednesday: 2:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Thursday: 2:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Friday: 2:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Saturday: 1:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Sunday: 1:00\u202fPM\u2009\u2013\u20091:00\u202fAM""]}",AcnlKN17x-cHAFEqxZCLbohw6Y22rc0Qa813SI0Xx7Lp1sVj8zLd3HbDBfR65CbENLAATpM8WP_t-R7A2hmmsszwYEdqGUlXFeCPThC-GZ44OJbTPV2khgJTpeuJU5vH5urhw3xfbQ59O-d5w71hlOsETH0zWfHM8Z0472v2hXA0eiOJEwAb65GQQ0k-0IFfkaG4q72Mm_LrAC6J4rw-yUwxtNshr-Te1R4A4_MKVIFvkfIgtl8_MzYh2aNlrhIPsFtTPzFF0lvygHt4SCtrReFLxyyStew2-m_GN90HfS4t90g9hw,,OSM
,,,,,,,,,,,,,,,,,,,BS3 3,Bedminster,,,,,,,,,ChIJOYKVQy6McUgR7BtiD-tpbos,Argus Fish Bar,"meal_takeaway,restaurant,point_of_interest,food,establishment",4.6,451,1,"Avon, 114 West Street, Bristol",51.437309,-2.6044504,OPERATIONAL,0117 966 4850,+44 117 966 4850,https://argusfishbarbristol.cafecityguide.website/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 2, ""time"": ""1400""}, ""open"": {""day"": 2, ""time"": ""1130""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""1400""}, ""open"": {""day"": 3, ""time"": ""1130""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""1400""}, ""open"": {""day"": 4, ""time"": ""1130""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""1130""}}, {""close"": {""day"": 6, ""time"": ""2100""}, ""open"": {""day"": 6, ""time"": ""1130""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 11:30\u202fAM\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 11:30\u202fAM\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:30\u202fAM\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN2fA4_e37f6uu6FLmX-o0ZKkFZjqjNzCyoT0WikZa-F7JViCvtd81aBNHRpyyO3FsFtxXL4Qkccy1rMFpdnDHE3nzhacygUEyvhN5XUtIsoL8WMvccadJG84ZJUzSioZbIv6YK-WP5xNKMVbrVotzGB5EhmM6CLkRtt2tAbP3Shg9lItZ3plSDB3cHhz8PO5evzjT5SJXGFVvg1_dfOFuXIFtz0XXBGE_NOi5knRpis824DMu3QLP6oPtA3cUEHsUXfDCjZVxmD55ou0rRVHmUB7fQ5yNIHG5zPakHQutsc3pbw4swD61CVleLTestJB7xzqnETJfGGREDinRlxNqJWSMVSU7j6RlEYL_iUdRBuuEjIU4CSjhPUXBUOT49RCrd-cI1UFIqxGMAbo0yLEtR8mCAu3Thja6IOQjw1EL6fIhHI,restaurant,Google
